Listing_URL,Image_URL,Image_Count,Property_Type,Price_EGP,Title,Listing_Level,Broker_Logo_URL,Location,Bedrooms,Bathrooms,Area_sqm,Listed_Time,Phone_Link,Call_Text,Email_Text,WhatsApp_Link,WhatsApp_Text,Down_Payment,Bell_Icon,Title_Extra,Description_Extra,Locations_Extra,Unused,Price_EGP_Clean,Down_Payment_Clean,Area_sqm_Clean
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-ad-dabaah-ramla-lakeside-7470549.html,https://www.propertyfinder.eg/property/44f9be308b285d2fc7f177c12879b05d/416/272/MODE/0f2337/7470549-c8dffo.webp?ctr=eg,12.0,Chalet,"9,500,000 EGP",Lowest price finished chalet for sale 5% D.P Ramla,FEATURED,https://www.propertyfinder.eg/broker/8/178/98/MODE/f007ae/55-logo.jpg?ctr=eg,"Ramla Lakeside, Qesm Ad Dabaah, North Coast",2,2,100 sqm,Listed 13 days ago,tel:+20221208008,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+M+RAMLA9.5M%0AType%3A+Chalet%0APrice%3A+9%2C500%2C000+EGP+%0ALocation%3A+Ramla+Lakeside+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7470549%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,9500000.0,,100.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-gaia-7475770.html,https://www.propertyfinder.eg/property/ed6e4fb1f5a2c50b2c972a4b88ddfb55/416/272/MODE/611f03/7475770-9b03eo.webp?ctr=eg,12.0,Chalet,"6,717,100 EGP","For sale, a 100-square-meter chalet with a 100-squ",FEATURED,,"Gaia, Ras Al Hekma, North Coast",2,2,100 sqm,Listed 12 days ago,tel:+201030282513,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JYKX86WB5R6Y1AHJEMQW50H1%0AType%3A+Chalet%0APrice%3A+6%2C717%2C100+EGP+%0ALocation%3A+Gaia+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7475770%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 3,000,000 EGP",,,,,,6717100.0,3000000.0,100.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7475346.html,https://www.propertyfinder.eg/property/96e1365dfa2c09646990bf6d87940880/416/272/MODE/1d50b4/7475346-c4739o.webp?ctr=eg,13.0,Chalet,"35,800,000 EGP",Branded Apartment Resale in Marassi Adress Golf,FEATURED,,"Marassi, Sidi Abdel Rahman, North Coast",1,2,133 sqm,Listed 12 days ago,tel:+201119982988,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+AF-000988%0AType%3A+Chalet%0APrice%3A+35%2C800%2C000+EGP+%0ALocation%3A+Marassi+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7475346%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,35800000.0,,133.0
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-north-coast-qesm-ad-dabaah-soul-north-coast-7390296.html,https://www.propertyfinder.eg/property/6fb84d1e5f016c1cf8e8b9bfa3fc4995/416/272/MODE/7e832d/7390296-046a0o.webp?ctr=eg,10.0,Townhouse,"41,288,000 EGP",No OVER/ Less than company by 15 Millions-Elevated,FEATURED,https://www.propertyfinder.eg/broker/11/178/98/MODE/16d02b/127-logo.jpg?ctr=eg,"Soul North Coast, Qesm Ad Dabaah, North Coast",3,3,200 sqm,Listed 1 month ago,tel:+201280862222,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+R-R+037%0AType%3A+Townhouse%0APrice%3A+41%2C288%2C000+EGP+%0ALocation%3A+Soul+North+Coast+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7390296%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,41288000.0,,200.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-al-alamein-stella-heights-7325386.html,https://www.propertyfinder.eg/property/00cada9eb0506e96c39390274c0593a9/416/272/MODE/eb5d1e/7325386-dcec4o.webp?ctr=eg,13.0,Chalet,"5,800,000 EGP",Chalet for sale fully finished with furnished,FEATURED,https://www.propertyfinder.eg/broker/1/178/98/MODE/32f5c3/1993-logo.jpg?ctr=eg,"Stella Heights, Al Alamein, North Coast",3,2,110 sqm,Listed 1 month ago,tel:+20221257421,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+RB-555%0AType%3A+Chalet%0APrice%3A+5%2C800%2C000+EGP+%0ALocation%3A+Stella+Heights+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7325386%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,5800000.0,,110.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-al-alamein-latin-district-7077148.html,https://www.propertyfinder.eg/property/25eb768103c698b34bdac2cbafff724d/416/272/MODE/ac7e12/7077148-9c182o.webp?ctr=eg,10.0,Chalet,"7,100,000 EGP","At the lowest price, CHALET FOR SALE READY TO MOVE",FEATURED,https://www.propertyfinder.eg/broker/2/178/98/MODE/689f56/5451-logo.jpg?ctr=eg,"Latin District, New Alamein City, Al Alamein, North Coast",2,2,254 sqm,Listed 3 months ago,tel:+201015248509,Call,Email,https://api.whatsapp.com/send?phone=+201015248509&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+LATIN+8-4%0AType%3A+Chalet%0APrice%3A+7%2C100%2C000+EGP+%0ALocation%3A+Latin+District+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7077148%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 1,100,000 EGP",,,,,,7100000.0,1100000.0,254.0
,,,,,,,,,0,0,,,,,Notify me,,,,https://static-assets.propertyfinder.com/images/email-alert-envelope.svg,https://static-assets.propertyfinder.com/images/email-alert-bell.svg,Don't miss out,Get notified with new properties for North Coast,North Coast,,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-la-vista-ras-el-hikma-7471285.html,https://www.propertyfinder.eg/property/8ba22b28c5d355a3e5aed39e7ae8f453/416/272/MODE/63ffc5/7471285-be180o.webp?ctr=eg,18.0,Villa,"80,000,000 EGP","Twin villa, first row on the sea, fully equipped",FEATURED,https://www.propertyfinder.eg/broker/1/178/98/MODE/19d946/4211-logo.jpg?ctr=eg,"La vista Ras El Hikma, Ras Al Hekma, North Coast",4,3,231 sqm,Listed 13 days ago,tel:+20221257081,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+karam-yousef-dahab-lavista%0AType%3A+Villa%0APrice%3A+80%2C000%2C000+EGP+%0ALocation%3A+La+vista+Ras+El+Hikma+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7471285%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,80000000.0,,231.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-amwaj-7466563.html,https://www.propertyfinder.eg/property/63fd00e60f2c86fdc7c1c931d1c84462/416/272/MODE/ed4e9a/7466563-78a60o.webp?ctr=eg,10.0,Chalet,"8,000,000 EGP",Ground floor chalet with garden for sale in Amwaj,FEATURED,https://www.propertyfinder.eg/broker/2/178/98/MODE/753f3f/1726-logo.jpg?ctr=eg,"Amwaj, Sidi Abdel Rahman, North Coast",2,1,115 sqm,Listed 14 days ago,tel:+201118868416,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JYGXJ0AJBR84QQXFHESHENRG%0AType%3A+Chalet%0APrice%3A+8%2C000%2C000+EGP+%0ALocation%3A+Amwaj+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7466563%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,8000000.0,,115.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-ad-dabaah-swan-lake-north-coast-7474008.html,https://www.propertyfinder.eg/property/1f511e43257abfe1bd18df2982508908/416/272/MODE/924c2c/7474008-ad35fo.webp?ctr=eg,20.0,Villa,Ask for price,villa under market price for sale in swan lake,FEATURED,https://www.propertyfinder.eg/broker/1/178/98/MODE/fb2b18/1104-logo.jpg?ctr=eg,"Swan Lake North Coast, Qesm Ad Dabaah, North Coast",5,5,320 sqm,Listed 13 days ago,tel:+201029924395,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+villa+swanlake+mamoun+%2F25-6%0AType%3A+Villa%0APrice%3A+N%2FA++%0ALocation%3A+Swan+Lake+North+Coast+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7474008%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,,,320.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-seashell-7468767.html,https://www.propertyfinder.eg/property/a9711fb22d524416292987209d728f12/416/272/MODE/13e3d2/7468767-80890o.webp?ctr=eg,13.0,Villa,"32,000,000 EGP",Resale Stand Alone Wide View lagoon Semi finished,FEATURED,https://www.propertyfinder.eg/broker/1/178/98/MODE/f1adf9/4313-logo.jpg?ctr=eg,"Seashell, Sidi Abdel Rahman, North Coast",5,5,306 sqm,Listed 14 days ago,tel:+20221208349,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+AT-seashell-v%0AType%3A+Villa%0APrice%3A+32%2C000%2C000+EGP+%0ALocation%3A+Seashell+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7468767%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,32000000.0,,306.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-al-alamein-mazarine-7474574.html,https://www.propertyfinder.eg/property/1fa10e5e7e641de8b27534f2871854ed/416/272/MODE/2be505/7474574-d99ado.webp?ctr=eg,12.0,Chalet,"18,000,000 EGP",2 Bedrooms Sea View Very Prime Locaction Towers,FEATURED,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Mazarine, New Alamein City, Al Alamein, North Coast",2,2,232 sqm,Listed 13 days ago,tel:+201275973422,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+mic.270%0AType%3A+Chalet%0APrice%3A+18%2C000%2C000+EGP+%0ALocation%3A+Mazarine+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7474574%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,18000000.0,,232.0
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-marina-marina-1-7443895.html,https://www.propertyfinder.eg/property/a7e67207d1d9e1724c3a969acd3484f3/416/272/MODE/336f89/7443895-1354co.webp?ctr=eg,13.0,Apartment,"5,400,000 EGP","Apartment for sale, 60m, North Coast - Marina 1",FEATURED,https://www.propertyfinder.eg/broker/3/178/98/MODE/6fd591/2062-logo.jpg?ctr=eg,"Marina 1, Marina, Al Alamein, North Coast",1,1,60 sqm,Listed 19 days ago,tel:+201284857675,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+129253%0AType%3A+Apartment%0APrice%3A+5%2C400%2C000+EGP+%0ALocation%3A+Marina+1+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7443895%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 540,000 EGP",,,,,,5400000.0,540000.0,60.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-azha-north-7475102.html,https://www.propertyfinder.eg/property/1adc30209241e3cbd7cfbfe8fe1c9408/416/272/MODE/b55ff0/7475102-d6ac8o.webp?ctr=eg,11.0,Chalet,"12,000,000 EGP",Chalet prime location with installments in Azha,FEATURED,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Azha North, Ras Al Hekma, North Coast",3,3,164 sqm,Listed 13 days ago,tel:+201212530580,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+ali-azh%0AType%3A+Chalet%0APrice%3A+12%2C000%2C000+EGP+%0ALocation%3A+Azha+North+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7475102%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 5,850,000 EGP",,,,,,12000000.0,5850000.0,164.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-playa-resort-7475801.html,https://www.propertyfinder.eg/property/a82565be95c73f79ab0b420e1a8949d2/416/272/MODE/10f293/7475801-df481o.webp?ctr=eg,10.0,Villa,"27,500,000 EGP",Lagoon Front Villa for resale in Seashell Playa,FEATURED,,"Playa Resort, Sidi Abdel Rahman, North Coast",5,6,250 sqm,Listed 12 days ago,tel:+201119982988,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+MKPlaya%0AType%3A+Villa%0APrice%3A+27%2C500%2C000+EGP+%0ALocation%3A+Playa+Resort+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7475801%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,27500000.0,,250.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-hacienda-bay-7364568.html,https://www.propertyfinder.eg/property/44225703f0cb3edb0428c94257716c26/416/272/MODE/f103c6/7364568-ef0ebo.webp?ctr=eg,11.0,Villa,"67,000,000 EGP",1st row - Furniture appliances - Hany Saad Design,FEATURED,https://www.propertyfinder.eg/broker/11/178/98/MODE/16d02b/127-logo.jpg?ctr=eg,"Hacienda Bay, Sidi Abdel Rahman, North Coast",4,5,475 sqm,Listed 1 month ago,tel:+201280862222,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+R-R++2368%0AType%3A+Villa%0APrice%3A+67%2C000%2C000+EGP+%0ALocation%3A+Hacienda+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7364568%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,67000000.0,,475.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-playa-resort-7474734.html,https://www.propertyfinder.eg/property/cfe5085e239038e53bd818f3d6ed28cb/416/272/MODE/623140/7474734-16783o.webp?ctr=eg,10.0,Chalet,"10,403,175 EGP",Serviced apartment 120m + garden 70m - Lake view,FEATURED,,"Playa Resort, Sidi Abdel Rahman, North Coast",2,2,120 sqm,Listed 13 days ago,tel:+201119982988,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+AG59%0AType%3A+Chalet%0APrice%3A+10%2C403%2C175+EGP+%0ALocation%3A+Playa+Resort+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7474734%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,10403175.0,,120.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-june-7472079.html,https://www.propertyfinder.eg/property/d385724f8a79ba9721fc1fc654187e37/416/272/MODE/f5e40a/7472079-095edo.webp?ctr=eg,10.0,Chalet,"10,000,000 EGP",Closest Chalet to the Sea with a spectacular view,FEATURED,https://www.propertyfinder.eg/broker/2/178/98/MODE/7735dd/4988-logo.jpg?ctr=eg,"June, Ras Al Hekma, North Coast",2,2,113 sqm,Listed 13 days ago,tel:+20221208330,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+miran-magdy%0AType%3A+Chalet%0APrice%3A+10%2C000%2C000+EGP+%0ALocation%3A+June+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7472079%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,10000000.0,,113.0
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-the-gate-towers-7468967.html,https://www.propertyfinder.eg/property/9e3672e834d88e53c7591fa41e811513/416/272/MODE/ecd85f/7468967-d0ab7o.webp?ctr=eg,8.0,Apartment,"13,600,000 EGP",Resale-unit with lagoon view-floor above 10,FEATURED,https://www.propertyfinder.eg/broker/1/178/98/MODE/ae9d37/4304-logo.jpg?ctr=eg,"The Gate Towers, New Alamein City, Al Alamein, North Coast",2,1,136 sqm,Listed 13 days ago,tel:+201063034634,Call,Email,https://api.whatsapp.com/send?phone=+201063034634&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+CODE-686-2%0AType%3A+Apartment%0APrice%3A+13%2C600%2C000+EGP+%0ALocation%3A+The+Gate+Towers+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7468967%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,13600000.0,,136.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-almaza-bay-7464909.html,https://www.propertyfinder.eg/property/b29b6f832e68b7fc88f1f255d3c0c0dc/416/272/MODE/6e93c6/7464909-25f2eo.webp?ctr=eg,10.0,Chalet,"27,000,000 EGP",Grand Ground Chalet for sale / almaza bay Terrazzo,FEATURED,https://www.propertyfinder.eg/broker/7/178/98/MODE/3a6097/131-logo.jpg?ctr=eg,"Almaza Bay, Qesm Marsa Matrouh, North Coast",3,4,175 sqm,Listed 14 days ago,tel:+201094800402,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01gchalet%0AType%3A+Chalet%0APrice%3A+27%2C000%2C000+EGP+%0ALocation%3A+Almaza+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7464909%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,27000000.0,,175.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-summer-6775080.html,https://www.propertyfinder.eg/property/4505d63057e08ac5c2fec2be9ef67e6a/416/272/MODE/a80735/6775080-c2d43o.webp?ctr=eg,10.0,Chalet,"8,000,000 EGP",SEA VIEW Finished chalet with installments 12 YEAR,FEATURED,https://www.propertyfinder.eg/broker/2/178/98/MODE/04f552/450-logo.jpg?ctr=eg,"Summer, Ras Al Hekma, North Coast",2,2,96 sqm,Listed 5 months ago,tel:+201030020951,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+HB-UC-SUMMER-AS-1%0AType%3A+Chalet%0APrice%3A+8%2C000%2C000+EGP+%0ALocation%3A+Summer+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F6775080%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 400,000 EGP",,,,,,8000000.0,400000.0,96.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-azha-north-7467137.html,https://www.propertyfinder.eg/property/36a74241ed5a3798c6b3545183373d5c/416/272/MODE/80394e/7467137-37ceeo.webp?ctr=eg,10.0,Chalet,"18,900,000 EGP",Sale CHalet 3BR + GARDEN SEA VIEW LOWEST PRICE,FEATURED,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Azha North, Ras Al Hekma, North Coast",3,3,150 sqm,Listed 14 days ago,tel:+201220510809,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+3br-azha%0AType%3A+Chalet%0APrice%3A+18%2C900%2C000+EGP+%0ALocation%3A+Azha+North+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7467137%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,18900000.0,,150.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-azha-north-7467123.html,https://www.propertyfinder.eg/property/60d5130c26af8f0f7c23680bbc6a41a0/416/272/MODE/9bba13/7467123-70339o.webp?ctr=eg,12.0,Villa,"16,000,000 EGP",lowest price SEA villa finished ACS INSTALLMENTS,FEATURED,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Azha North, Ras Al Hekma, North Coast",4,3,180 sqm,Listed 14 days ago,tel:+201220510809,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+th-ramla%0AType%3A+Villa%0APrice%3A+16%2C000%2C000+EGP+%0ALocation%3A+Azha+North+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7467123%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 1,300,000 EGP",,,,,,16000000.0,1300000.0,180.0
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-north-coast-sidi-abdel-rahman-seashell-7447153.html,https://www.propertyfinder.eg/property/25c66b834d7b6e91c10fbd68f9eb4a52/416/272/MODE/b742f7/7447153-81b75o.webp?ctr=eg,10.0,Duplex,"32,000,000 EGP",Duplex |For Sale | In Seashell |North Coast| 3 BED,FEATURED,https://www.propertyfinder.eg/broker/15/178/98/MODE/b26916/1031-logo.jpg?ctr=eg,"Seashell, Sidi Abdel Rahman, North Coast",3,3,360 sqm,Listed 17 days ago,tel:+20221257016,Call,Email,https://api.whatsapp.com/send?phone=+201050560009&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+%2350631%0AType%3A+Duplex%0APrice%3A+32%2C000%2C000+EGP+%0ALocation%3A+Seashell+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7447153%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,32000000.0,,360.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-ad-dabaah-soul-north-coast-7465794.html,https://www.propertyfinder.eg/property/1a7e95d2311b321d8424a2be39ef1284/416/272/MODE/b43df9/7465794-a3e8bo.webp?ctr=eg,11.0,Villa,"77,383,888 EGP",own your villa fully finished in prime view-soul,FEATURED,https://www.propertyfinder.eg/broker/15/178/98/MODE/90579c/1396-logo.jpg?ctr=eg,"Soul North Coast, Qesm Ad Dabaah, North Coast",5,5,339 sqm,Listed 14 days ago,tel:+20221208567,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+frabea24j%0AType%3A+Villa%0APrice%3A+77%2C383%2C888+EGP+%0ALocation%3A+Soul+North+Coast+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7465794%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,77383888.0,,339.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-azha-north-7464276.html,https://www.propertyfinder.eg/property/2800646bdc39fe4dd0a172df0b2e7668/416/272/MODE/de4796/7464276-d9949o.webp?ctr=eg,11.0,Chalet,"4,900,000 EGP",Facing north chalet for sale first raw lagoon Azha,FEATURED,https://www.propertyfinder.eg/broker/1/178/98/MODE/32f5c3/1993-logo.jpg?ctr=eg,"Azha North, Ras Al Hekma, North Coast",2,2,133 sqm,Listed 14 days ago,tel:+20221257421,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+RB-691%0AType%3A+Chalet%0APrice%3A+4%2C900%2C000+EGP+%0ALocation%3A+Azha+North+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7464276%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,4900000.0,,133.0
